timestamp,batch_id,error_json,payload
2025-06-19 22:41:10,A-8d551edb-7ed5-447b-ad17-b24a7e132229,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E0YSYNDsAuqh9%7E07cfgnukbc5WS016b%7E69ekij-a64WLIFxumc96X&CurrencyCode=USD&CustomerEmail=71187f18fe986b09ec8e006bdde4ad9d890d606b&CustomerId=116503&CustomerStatus=Existing&EventDate=2025-06-19T22%3A39%3A03.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=35.24.239.31&OrderId=2206591&OrderPromoCode=VACAY&ItemSku1=TIN-SPR-030-1000&ItemQuantity1=2&ItemCategory1=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal1=139.98&ItemSku2=TIN-SPR-030-1000&ItemQuantity2=2&ItemCategory2=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal2=0
2025-06-19 22:39:10,A-b63f2a4c-d457-4a3c-a180-8ac0d8c3e153,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E0PMGICAywCzsusxECDsAqhicaf%7E-5XUWMJBDEuvqpjh-7ZWOEzwm&CurrencyCode=USD&CustomerEmail=55fd719bbd2667f04555c1225e29e1a8813f0ab3&CustomerStatus=New&EventDate=2025-06-19T22%3A37%3A01.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=74.73.152.171&OrderId=2206590&OrderPromoCode=E0A2DB9FC&ItemSku1=VAP-CGL-BAR-5000V2&ItemQuantity1=1&ItemCategory1=Koi%20THCA%20%2B%20THCP%20%2B%20Delta%209%20THC%205g%20Disposable%20Vapes&ItemSubtotal1=41.99&ItemSku2=VAP-SLR-BAR-5000V2&ItemQuantity2=1&ItemCategory2=Koi%20THCA%20%2B%20THCP%20%2B%20Delta%209%20THC%205g%20Disposable%20Vapes&ItemSubtotal2=41.99
2025-06-19 22:38:12,A-d2f5eb57-3bec-455f-aa81-6bc3811b4ecc,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E5053WNPMGFIFGFyFIJzGxnouounorhlhfkiopfgd7ZXNJByqgb%7E1&CurrencyCode=USD&CustomerEmail=219f624e3a6cb719979889a874c5b4b37c461666&CustomerStatus=New&EventDate=2025-06-19T22%3A36%3A52.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206589&OrderPromoCode=Vacay&ItemSku1=GUM-BLK-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=79.19&ItemSku2=GUM-BLK-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 22:32:12,A-cb4ca9a3-0269-4a35-a718-888bf9337fcc,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E16ZY1XQW0Y50148bab3%7E1RSYSYRSV2Z6407XYNOGEDwqia92RMJA&CurrencyCode=USD&CustomerEmail=c0600f2c7929f903ed53f72ed5397a53fcdd90d3&CustomerStatus=New&EventDate=2025-06-19T22%3A30%3A47.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206588&OrderPromoCode=vacay&ItemSku1=GUM-NCL-060-0600&ItemQuantity1=1&ItemCategory1=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal1=59.99&ItemSku2=GUM-NCL-060-0600&ItemQuantity2=1&ItemCategory2=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal2=0
2025-06-19 22:29:10,A-cf89f300-1bfe-4b1d-a3b7-7c3f14467107,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E8%7Eb875-43YVNOKGILMCJAqrxCFzAEArlc5YQRHIzysje6YVNDyvl&CurrencyCode=USD&CustomerEmail=bfb8e89c4e6903872e45259bc1760eb7f0877841&CustomerId=168549&CustomerStatus=Existing&EventDate=2025-06-19T22%3A27%3A26.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=136.50.147.174&OrderId=2206586&OrderPromoCode=Vacay&ItemSku1=GUM-NCL-060-0600&ItemQuantity1=1&ItemCategory1=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal1=59.99&ItemSku2=VAP-BJB-BAR-2000&ItemQuantity2=1&ItemCategory2=THCA%20Liquid%20Diamond%20Vapes&ItemSubtotal2=39.99&ItemSku3=VAP-BJB-BAR-2000&ItemQuantity3=1&ItemCategory3=THCA%20Liquid%20Diamond%20Vapes&ItemSubtotal3=0&ItemSku4=GUM-NCL-060-0600&ItemQuantity4=1&ItemCategory4=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal4=0
2025-06-19 22:24:14,A-bfe6599a-892e-4b4f-aae3-93e5e44c0513,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Ed%7E71ZOQHyuyxynqpnomc823SXVQRKEHCGAGJKABsj-30XNKDsnkb&CurrencyCode=USD&CustomerEmail=869f75c624c66c38c2d94c49bbea95c7252fcc41&CustomerStatus=New&EventDate=2025-06-19T22%3A22%3A36.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=108.147.197.62&OrderId=2206584&OrderPromoCode=VACAY&ItemSku1=GUM-BLR-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=79.19&ItemSku2=GUM-BLR-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 22:21:12,A-482b224e-0019-4d67-a1e7-bd9e757f1935,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E6b8YPMIzrha9%7Efkgij-g9018ZQKLJzofd6989Z0QHBzqmda5VPMD&CurrencyCode=USD&CustomerEmail=4450ce8f80e3fb6ecbf2aa936dd7c93f4f609a25&CustomerStatus=New&EventDate=2025-06-19T22%3A20%3A22.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206583&OrderPromoCode=BF5D0053KC&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=55.99&ItemSku2=GUM-BLR-020-2500-1&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal2=56
2025-06-19 22:19:12,A-ce431389-65bd-499b-95b5-454399879846,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E46Z6WPIHyrifg8cgefmsjab5-4-a%7Ed%7E3154WXMNIBuljd63WLGDu&CurrencyCode=USD&CustomerEmail=3c240f30773b987486abbc6ff5fe70ad1e8488d3&CustomerId=61283&CustomerStatus=Existing&EventDate=2025-06-19T22%3A17%3A53.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=172.58.0.146&OrderId=2206582&OrderPromoCode=VACAY&ItemSku1=GUM-NCL-020-0200&ItemQuantity1=1&ItemCategory1=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal1=24.99&ItemSku2=GUM-NCL-020-0200&ItemQuantity2=1&ItemCategory2=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal2=0
2025-06-19 22:17:10,A-9b723611-5780-4c02-b048-d4930b287b8a,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E2YOKPHLNPRMLMLDzBCrzpghjejde97ZORNDJKABsrmi-4VRKAvri&CurrencyCode=USD&CustomerEmail=56b88c1833ec5b270b1b59df1622bdfae2e40b39&CustomerId=61308&CustomerStatus=Existing&EventDate=2025-06-19T22%3A15%3A07.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206580&OrderPromoCode=VACAY&ItemSku1=GUM-BLK-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=79.99&ItemSku2=GUM-BRP-010-0500K-3PK&ItemQuantity2=1&ItemCategory2=Kratom%20Gummies&ItemSubtotal2=109.97&ItemSku3=GUM-ORC-030-0750&ItemQuantity3=2&ItemCategory3=Koi%20Complete%20Nighttime%20Rest%20%7C%20THC%20%2B%20CBN%20%2B%20CBD%20Gummies&ItemSubtotal3=79.98&ItemSku4=GUM-BLK-020-2500&ItemQuantity4=1&ItemCategory4=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal4=0
2025-06-19 22:15:11,A-ed76d1c7-95a2-4f8a-a46a-2c0913955aa3,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E39c%7E58-359a5693WUVKRIzAHLSLMDuyouwunoef75XPJBroh941R&CurrencyCode=USD&CustomerEmail=77ba7e5587e287cc6f537cbd7224eaba45a70230&CustomerId=187282&CustomerStatus=New&EventDate=2025-06-19T21%3A08%3A38.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206542&OrderPromoCode=W1V908L8018D6&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=63.99
2025-06-19 22:13:12,A-a07ea2b0-5587-4f58-8a7d-e7c8bd5a59fe,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eb%7Eadkoimljqijhgjhi%7Ef8Z02X2WXMILGwnkhi%7E-3VKJCsjg-1WSJ&CurrencyCode=USD&CustomerEmail=e1d1bb24bd171b3268830c54db0b3d5effac96b7&CustomerStatus=New&EventDate=2025-06-19T22%3A12%3A12.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206579&ItemSku1=TIN-NAT-030-1000&ItemQuantity1=1&ItemCategory1=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal1=66.49
2025-06-19 22:11:12,A-764d6fe1-5e6a-41cd-a5c1-59b756b1ea12,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E3XNSQULSWONPQOIGJKAHyoprmrlmoqg%7Ebed78YZPOEDsi-81QLIz&CurrencyCode=USD&CustomerEmail=df0c809412bc45f340326907b2435f732952d6d3&CustomerStatus=New&EventDate=2025-06-19T22%3A10%3A02.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206577&ItemSku1=GUM-FRP-020-0030CBCG&ItemQuantity1=2&ItemCategory1=Koi%20CBG%20%2B%20CBC%20Gummies&ItemSubtotal1=59.98
2025-06-19 22:09:10,A-1e8a4941-33f5-4e51-923b-d959ac28787d,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E9a851ZVUKBGBCFKQOPFMDuvuounomcga8agjkab63ZOHFvrka74V&CurrencyCode=USD&CustomerEmail=6c32f152c31fe8591cc473869d624d0102669ca7&CustomerId=182569&CustomerStatus=Existing&EventDate=2025-06-19T22%3A06%3A35.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=73.194.240.126&OrderId=2206576&OrderPromoCode=Vacay&ItemSku1=GUM-BLK-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=75.99&ItemSku2=GUM-BLK-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 22:07:11,A-e8b6555e-1857-45e3-90d3-800e296b3ab7,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E79bebaeh9c7cdhogfgmsjab820SUQGKQYSLKLBCuqmdb%7E0XPFAxn&CurrencyCode=USD&CustomerEmail=c9e68080ca31e10e2e6f434ff4bcddde70f0806b&CustomerId=164129&CustomerStatus=Existing&EventDate=2025-06-19T22%3A05%3A42.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206575&OrderPromoCode=Vacay&ItemSku1=TIN-STR-030-1000&ItemQuantity1=1&ItemCategory1=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal1=68.99&ItemSku2=TIN-STR-030-1000&ItemQuantity2=1&ItemCategory2=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal2=0
2025-06-19 22:04:11,A-6b505164-9afa-4269-9ad3-49e301a45833,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E7%7E2XZ21W2X4Z0ZYVUVKRIzAzuzsuninsmkrjkab4UMLJEuqj-63U&CurrencyCode=USD&CustomerEmail=0cba416580cefe778d1daffa4d20b0385af2e1ea&CustomerStatus=New&EventDate=2025-06-19T22%3A03%3A01.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206573&OrderPromoCode=BF5D0053KC&ItemSku1=NCOMP-SAMP-1&ItemQuantity1=1&ItemCategory1=KoiCBD%20Welcome%20Pack&ItemSubtotal1=19.99&ItemSku2=GUM-BLR-020-2500-1&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal2=55.99&ItemSku3=GUM-BLR-020-2500-1&ItemQuantity3=1&ItemCategory3=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal3=56
2025-06-19 22:03:13,A-aee7e2be-c7fd-4bf9-9de9-b9236b4939d6,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Ef-26b-cimpxzAEKGJKAHyopmhkab%7E82XROMHIyzwqnke-1YQGByo&CurrencyCode=USD&CustomerEmail=205010e99356baa6d931da157d5e7fef5391c6e5&CustomerId=167996&CustomerStatus=Existing&EventDate=2025-06-19T22%3A02%3A18.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206571&OrderPromoCode=VACAY&ItemSku1=VAP-PCI-BAR-0300&ItemQuantity1=1&ItemCategory1=Koi%20Balance%20Bar%20CBD%20Vape&ItemSubtotal1=35.99&ItemSku2=VAP-PCI-BAR-0300&ItemQuantity2=1&ItemCategory2=Koi%20Balance%20Bar%20CBD%20Vape&ItemSubtotal2=0
2025-06-19 22:03:11,A-93947046-2c6b-4511-9ad7-186585126eb5,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eb%7Eadkoimljqijhgjhi%7Ef8Z0ZUZSUY4-84VXMNDEuqgd72ROHxrof&CurrencyCode=USD&CustomerEmail=b13f3517d709659d622c0d31da96f7d2ee298e69&CustomerStatus=New&EventDate=2025-06-19T22%3A01%3A58.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206570&OrderPromoCode=vacay&ItemSku1=ROG-MEN-089-1500&ItemQuantity1=1&ItemCategory1=Koi%20CBD%20Roll-On%20Gel&ItemSubtotal1=79.99&ItemSku2=ROG-MEN-089-1500&ItemQuantity2=1&ItemCategory2=Koi%20CBD%20Roll-On%20Gel&ItemSubtotal2=0
2025-06-19 22:02:11,A-28c3e5f6-24c7-48f0-9ba8-6b5b19866c7d,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E46%7Ecgkhjd-cijqinpqgne781VUMNKRIEzxulmcd96WUNHxumc96X&CurrencyCode=USD&CustomerEmail=b78e445ab02571c708b2b42ca6c76872a74d4307&CustomerStatus=New&EventDate=2025-06-19T22%3A00%3A41.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206567&ItemSku1=GUM-LIM-060-1500D8&ItemQuantity1=1&ItemCategory1=Koi%20Delta%208%20THC%20Gummies&ItemSubtotal1=89.99
2025-06-19 22:01:11,A-ef419707-d7da-40f1-9665-e33f677e22c1,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eea2RWRMFMLOHIGEGJKAHyopninhiha58ZX256WXMJzxwoeb6WQNE&CurrencyCode=USD&CustomerEmail=88878543d3c7b62d0ab915161740a8c8bb2c3bfb&CustomerStatus=New&EventDate=2025-06-19T21%3A59%3A52.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=136.34.234.38&OrderId=2206565&OrderPromoCode=Vacay&ItemSku1=GUM-BOR-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=79.99&ItemSku2=GUM-BOR-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 21:58:16,A-0ef66d84-93b6-4b7a-b995-8754b711ceec,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7EejqxDHNSKOLOPLPSVWLSJABzuzsuqmgjhjief78ZRKHCujg-1WSJ&CurrencyCode=USD&CustomerEmail=5b202968ed7d67694c972bdb75c7cf2216d9d2c6&CustomerStatus=New&EventDate=2025-06-19T21%3A57%3A31.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206563&ItemSku1=GUM-STR-040-1000D9&ItemQuantity1=1&ItemCategory1=Extra%20Strength%20Delta%209%20THC%20Gummies&ItemSubtotal1=78.99
2025-06-19 21:56:11,A-b8f5fd24-728e-4566-991b-09adc96e9170,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E60QW3WNMHKHKLNEyBCrzpghfaf-agmqszDGwxmnkgfed5VRKAvri&CurrencyCode=USD&CustomerEmail=d047190ef50da5dbe32dcb8d56ac576eda8160cd&CustomerId=158396&CustomerStatus=Existing&EventDate=2025-06-19T21%3A54%3A54.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=68.2.236.123&OrderId=2206561&OrderPromoCode=4XP3WFB3&ItemSku1=BAL-DRG-060-2000&ItemQuantity1=1&ItemCategory1=Dragon%20Balm&ItemSubtotal1=64.99
2025-06-19 21:53:11,A-97120ae1-4a42-419f-bb35-04a5c3f9f6fc,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E27c9dg%7E502S01YPKNOELCsuqlqklojmfdgnmnded51ZPONJCrmja&CurrencyCode=USD&CustomerEmail=83dbb63a50d5d4c43e435d82faa20d9536eaa717&CustomerStatus=New&EventDate=2025-06-19T21%3A51%3A53.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206560&OrderPromoCode=BF5D0053KC&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=55.99&ItemSku2=GUM-BLR-020-2500-1&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal2=56
2025-06-19 21:52:14,A-c764d6ad-bdac-4a18-b111-a10af90bba4b,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eb8-2V0YW021WXSMEDEuBrijgbgabg-d580656WXOJIDusrng830Q&CurrencyCode=USD&CustomerEmail=9a39334105ebdf487be553237ccd6df42d18ab45&CustomerStatus=New&EventDate=2025-06-19T21%3A51%3A49.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206559&OrderPromoCode=VACAY&ItemSku1=GUM-NCL-060-0600&ItemQuantity1=1&ItemCategory1=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal1=59.99&ItemSku2=GUM-NCL-060-0600&ItemQuantity2=1&ItemCategory2=Koi%20CBD%20Gummies%20%7C%20Nighttime%20Rest&ItemSubtotal2=0
2025-06-19 21:50:15,A-61581b57-43fc-44ea-b6ba-b1b9fd1cbb14,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Eb%7Eadkoimljqijhgjhi%7Ef8Z0XQWPQSKOUQJBxynoe-4ZVRQMFvpmd&CurrencyCode=USD&CustomerEmail=a0ffac5fc133810e6f27971a321dbb13f95bc816&CustomerId=16409&CustomerStatus=Existing&EventDate=2025-06-19T19%3A55%3A34.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206501&OrderPromoCode=VACAY&ItemSku1=TIN-NAT-030-2000&ItemQuantity1=1&ItemCategory1=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal1=124.99&ItemSku2=TIN-NAT-030-2000&ItemQuantity2=1&ItemCategory2=Koi%20Naturals%20CBD%20Oil%20Tincture&ItemSubtotal2=0
2025-06-19 21:44:13,A-dcb055ee-6445-4718-8b3a-861f693b2c39,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E8-14Z642V2734-gfhi%7Ef8Z0WQWPQHKRUQGIEFvwvljfe984XMHEv&CurrencyCode=USD&CustomerEmail=f56ff095ba7f41b5ffb6892bff0d5e30f466313a&CustomerStatus=New&EventDate=2025-06-19T21%3A43%3A13.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206556&OrderPromoCode=Vacay&ItemSku1=GUM-BLR-020-2500&ItemQuantity1=2&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=159.98&ItemSku2=GUM-BLR-020-2500&ItemQuantity2=2&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 21:41:12,A-f4455e85-290d-49d4-996e-1454d3b52969,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7EejqxDHNSKOLOPLPSVWLSJABwqwpqskd737189Z0WQNGwnmib3YVL&CurrencyCode=USD&CustomerEmail=0ca0e175e5b2c5cbef1a3e98b32c2e972db4d77a&CustomerStatus=New&EventDate=2025-06-19T21%3A39%3A29.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206555&ItemSku1=GUM-BLR-060-1500D8&ItemQuantity1=1&ItemCategory1=Koi%20Delta%208%20THC%20Gummies&ItemSubtotal1=92.99
2025-06-19 21:37:11,A-b4226ecb-5f9e-4a6b-98fb-122e38d5d2b7,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Ed5V0RQLOSPGLMPFDBCrzpghc9c89c9d695%7E45VWRMGxonlha2XUK&CurrencyCode=USD&CustomerEmail=f394811776c835d497cf2ebe4c05501ad93ca48a&CustomerId=175951&CustomerStatus=Existing&EventDate=2025-06-19T21%3A35%3A13.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=166.192.43.60&OrderId=2206553&OrderPromoCode=VACAY&ItemSku1=FLW-GUH-006-THCA&ItemQuantity1=1&ItemCategory1=THCA%20Mini%20Pre-Rolls%20-%20Kief-Infused&ItemSubtotal1=49.99&ItemSku2=FLW-WDC-006-THCA&ItemQuantity2=1&ItemCategory2=THCA%20Mini%20Pre-Rolls%20-%20Kief-Infused&ItemSubtotal2=49.99&ItemSku3=FLW-WDC-006-THCA&ItemQuantity3=1&ItemCategory3=THCA%20Mini%20Pre-Rolls%20-%20Kief-Infused&ItemSubtotal3=0&ItemSku4=FLW-GUH-006-THCA&ItemQuantity4=1&ItemCategory4=THCA%20Mini%20Pre-Rolls%20-%20Kief-Infused&ItemSubtotal4=0
2025-06-19 21:36:12,A-d5a3078a-cbf3-40f8-9cb5-6b8ca607d95e,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E6Y573846bga78Y4645YOUNOUSY12VSYNRXMLMCDCsogfdb92RMJA&CurrencyCode=USD&CustomerEmail=649a140af0903e994ce7a30deaabcfc6a1968e26&CustomerId=162685&CustomerStatus=Existing&EventDate=2025-06-19T21%3A34%3A45.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=45.22.84.121&OrderId=2206552&OrderPromoCode=vacay&ItemSku1=GUM-BLR-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=82.39&ItemSku2=GUM-BLR-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
2025-06-19 21:33:14,A-963a3a73-9173-45fc-9711-22908f181c21,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7Ef963WVSX372YZPKJLMCJAqrukpjknlhf7Z2SUJKIBAqifd-4UOLC&CurrencyCode=USD&CustomerEmail=609aa519db2b75f3bc503a19deb23b755aca0101&CustomerStatus=New&EventDate=2025-06-19T21%3A31%3A43.000Z&IntegrationSource=Impact_BigCommerce_Plugin&OrderId=2206550&OrderPromoCode=W1V908L8018D6&ItemSku1=GUM-BLR-020-2500-1&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies%20-%2020%20count&ItemSubtotal1=63.99
2025-06-19 21:31:10,A-2f779955-f032-4a64-a594-e2f48fcfb35d,"[{""type"":""Contract Error"",""msg"":""CLICK_AFTER_CONVERSION_EVENT""}]",ActionTrackerId=57804&CampaignId=36368&ClickId=%7E5X0PWQW0POJOPJzpnoelc560V0UVZW0203523SUNGzwrmkg-1WSJ&CurrencyCode=USD&CustomerEmail=5aae82755b1436a7370b2485806b0043dbd6e6ac&CustomerStatus=New&EventDate=2025-06-19T21%3A29%3A20.000Z&IntegrationSource=Impact_BigCommerce_Plugin&IpAddress=209.62.201.8&OrderId=2206549&OrderPromoCode=vacay&ItemSku1=GUM-BLK-020-2500&ItemQuantity1=1&ItemCategory1=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal1=83.99&ItemSku2=GUM-BLK-020-2500&ItemQuantity2=1&ItemCategory2=Koi%20Dragon%20Blend%20Gummies&ItemSubtotal2=0
